urlid,URL,Label, Source IP, Source Port, Destination IP, Destination Port, Timestamp,Results
136.142.1.3-0.95.2.3-0-0-0,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=59&p=surnames.iles,no cyber attack,10.42.0.211,51279,172.217.10.238,443,2022-07-29T03:10:07,0
10.42.0.151-119.146.74.33-38814-443-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=65&p=surnames.coderre,no cyber attack,10.42.0.211,47045,172.217.12.142,443,2022-07-29T03:09:33,0
180.149.136.194-10.42.0.151-443-46511-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=66&p=surnames.sevigny,no cyber attack,10.42.0.151,55634,31.13.71.1,443,2022-07-29T03:08:23,0
222.73.28.96-10.42.0.211-80-49018-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=7&p=surnames.gibault,no cyber attack,10.42.0.211,58705,222.73.28.96,80,2022-07-29T03:06:57,0
172.217.3.110-10.42.0.211-443-35955-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=71&p=localities.northam.canada.quebec.lanaudiere.joliette,no cyber attack,10.42.0.151,62732,10.42.0.1,53,2022-07-29T03:06:32,0
10.42.0.211-10.42.0.1-17854-53-17,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=72&p=surnames.tyrer,no cyber attack,10.42.0.211,38120,98.139.180.149,443,2022-07-29T03:05:17,0
10.42.0.151-10.42.0.1-43368-53-17,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=73&p=surnames.piche,no cyber attack,104.192.110.245,443,10.42.0.211,59663,2022-07-29T03:04:54,0
172.217.3.110-10.42.0.151-443-56854-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=8&p=surnames.cabana,no cyber attack,10.42.0.211,45101,31.13.80.5,443,2022-07-29T03:04:33,0
10.42.0.211-50.19.97.136-37955-443-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=82&p=surnames.blodgett,no cyber attack,10.42.0.151,41990,54.225.149.201,443,2022-07-29T03:04:07,0
10.42.0.211-66.102.255.61-32944-443-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=89&p=surnames.dyess,no cyber attack,10.42.0.211,48277,104.254.66.16,80,2022-07-29T03:03:41,0
172.217.10.33-10.42.0.211-443-48102-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=9&p=surnames.glaspie,no cyber attack,10.42.0.211,47695,180.163.255.159,80,2022-07-29T03:03:26,0
183.79.249.252-10.42.0.42-443-39845-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=939&p=surnames.meagher,no cyber attack,10.42.0.211,38736,104.192.110.245,443,2022-07-29T03:02:29,0
10.42.0.211-123.125.115.164-54997-443-6,boards.ancestry.netscape.com/thread.aspx?mv=flat&m=95&p=surnames.noel,no cyber attack,10.42.0.151,40136,202.77.129.161,80,2022-07-29T03:02:20,0
10.42.0.211-121.12.98.62-55440-80-6,boards.ancestry.netscape.com/thread.aspx?mv=tree&m=13&p=surnames.toth,no cyber attack,172.217.12.173,443,10.42.0.42,44364,2022-07-29T03:01:18,0
10.42.0.211-64.71.142.124-49508-80-6,boards.ancestry.netscape.com/thread.aspx?mv=tree&m=147&p=surnames.archambault,no cyber attack,10.42.0.42,48740,172.217.12.141,443,2022-07-29T03:00:50,0
172.217.12.170-10.42.0.151-443-38783-6,boards.ancestry.netscape.com/thread.aspx?mv=tree&m=1514&p=localities.northam.usa.states.ohio.counties.brown,no cyber attack,10.42.0.151,33459,172.217.10.14,443,2022-07-29T02:59:55,0
172.217.12.142-10.42.0.151-443-52274-6,boards.ancestry.netscape.com/thread.aspx?o=0&m=17.29.92.1032.2&p=surnames.hays,no cyber attack,10.42.0.211,38535,182.22.24.124,443,2022-07-29T02:57:59,0
216.58.217.67-10.42.0.211-443-38386-6,boards.ancestry.netscape.com/topics.royalty.frenchnob/138/mb.ashx?pnt=1,no cyber attack,10.42.0.151,35681,172.217.10.106,443,2022-07-29T02:57:31,0
10.42.0.42-37.1.204.175-47166-80-6,boards.ancestrylibrary.com/thread.aspx?mv=flat&m=133&p=surnames.robitaille,no cyber attack,10.42.0.42,46377,66.198.24.254,443,2022-07-29T02:54:17,0
183.79.249.252-10.42.0.211-443-37069-6,boards.ancestrylibrary.com/thread.aspx?mv=flat&m=2249&p=localities.northam.usa.states.indiana.counties.marion,no cyber attack,10.42.0.151,42979,10.42.0.1,53,2022-07-29T02:52:43,0
202.102.68.102-10.42.0.211-80-48236-6,boards.ancestrylibrary.com/thread.aspx?mv=flat&m=8&p=surnames.lague,no cyber attack,10.42.0.211,10320,10.42.0.1,53,2022-07-29T02:51:33,0
239.255.255.250-10.42.0.1-1900-55329-17,boards.ancestrylibrary.com/thread.aspx?mv=tree&m=2155&p=localities.northam.usa.states.indiana.counties.marion,no cyber attack,10.42.0.151,35896,172.217.6.206,443,2022-07-29T02:51:05,0
172.217.3.110-10.42.0.151-443-44312-6,boards.atlantafalcons.com/topic/3819340-dt-sammie-lee-hill-stillman/,no cyber attack,10.42.0.151,60497,172.217.10.48,443,2022-07-29T02:49:26,0
172.217.10.68-10.42.0.151-443-36254-6,boards.baltimoreravens.com/topic/21915-edgar-jones-is-back/,no cyber attack,8.6.0.1,0,8.0.6.4,0,2022-07-29T02:47:37,0
10.42.0.211-54.243.33.165-59462-443-6,boards.bengals.com/,no cyber attack,10.42.0.211,33133,172.217.7.164,443,2022-07-29T02:46:38,0
10.42.0.42-123.125.115.190-34213-80-6,boards.bengals.com/showthread.php?t=37165,no cyber attack,10.42.0.151,33797,173.194.205.188,5228,2022-07-29T02:46:03,0
175.100.207.231-10.42.0.42-443-54983-6,boards.bengals.com/showthread.php?t=38373,no cyber attack,91.190.218.51,12350,10.42.0.151,42899,2022-07-29T02:45:04,0
10.42.0.211-10.42.0.1-31068-53-17,boards.bengals.com/showthread.php?t=8769,no cyber attack,10.42.0.211,53208,54.239.17.112,443,2022-07-29T02:43:46,0
10.42.0.151-31.13.80.37-45488-443-6,boards.bootsnall.com/risktakers-and-lovemakers-ever-travelled-for-love-advice-t47404.html,no cyber attack,10.42.0.42,47178,63.250.200.101,443,2022-07-29T02:43:08,0
172.217.10.238-10.42.0.211-443-43559-6,boards.bravotv.com/index.php?showtopic=172858,no cyber attack,10.42.0.211,41407,220.243.219.55,80,2022-07-29T02:42:32,0
183.79.249.252-10.42.0.211-80-35051-6,boards.buffalobills.com/showthread.php?t=380173&goto=newpost,no cyber attack,10.42.0.151,55306,119.146.74.32,443,2022-07-29T02:41:26,0
10.42.0.151-10.42.0.1-37814-53-17,boards.caazone.com/showthread.php?1642-Empire-State-Games-Men-s-Basketball,no cyber attack,10.42.0.211,44879,182.254.5.234,80,2022-07-29T02:40:59,0
172.217.9.238-10.42.0.211-80-59915-6,boards.cannabis.com/activism/153610-oaksterdam-university.html,no cyber attack,10.42.0.151,41178,69.147.82.60,443,2022-07-29T02:40:41,0
10.42.0.211-10.42.0.1-28910-53-17,boards.chicagobears.com/members/Cap+Boso.aspx,no cyber attack,10.42.0.211,36931,10.42.0.1,53,2022-07-29T02:40:13,0
172.217.11.36-10.42.0.211-80-34052-6,boards.cruisecritic.com/showthread.php?t=1222489,no cyber attack,10.42.0.42,38664,172.217.3.97,443,2022-07-29T02:39:51,0
10.42.0.42-31.13.80.37-35627-443-6,boards.cruisecritic.com/showthread.php?t=1485238,no cyber attack,10.42.0.211,1684,10.42.0.1,53,2022-07-29T02:39:12,0
10.42.0.211-104.244.43.163-33475-443-6,boards.espn.go.com/boards/mb/mb?sport=nba&id=gsw,no cyber attack,10.42.0.151,57608,172.217.10.238,443,2022-07-29T02:38:50,0
172.217.12.206-10.42.0.42-443-49780-6,boards.footymad.net/forum.php?tno=121&,no cyber attack,10.42.0.211,51253,172.217.3.106,443,2022-07-29T02:38:29,0
10.42.0.151-10.42.0.1-41384-53-17,boards.footymad.net/forum.php?tno=121&fid=18&act=1&mid=2116108735,no cyber attack,10.42.0.151,42428,172.217.10.227,443,2022-07-29T02:36:28,0
203.205.179.170-10.42.0.151-80-48210-6,boards.footymad.net/forum.php?tno=194&fid=100&act=1&mid=2115973273,no cyber attack,10.42.0.211,45980,151.101.21.140,443,2022-07-29T02:35:39,0
203.205.158.56-10.42.0.211-80-60840-6,boards.footymad.net/forum.php?tno=297&fid=148&sty=2,no cyber attack,10.42.0.211,46202,172.217.10.225,443,2022-07-29T02:34:56,0
10.42.0.151-106.39.169.66-52294-80-6,boards.footymad.net/forum.php?tno=460,no cyber attack,10.42.0.211,57320,66.231.239.122,80,2022-07-29T02:34:16,0
10.42.0.151-10.42.0.1-1443-53-17,boards.footymad.net/forum.php?tno=463&fid=221&act=1&mid=2115890776,no cyber attack,10.42.0.211,46275,217.69.136.175,443,2022-07-29T02:33:49,0
192.229.173.173-10.42.0.42-443-51326-6,boards.footymad.net/forum.php?tno=758&fid=352&act=1&mid=2115982975,no cyber attack,10.42.0.151,51209,10.42.0.1,53,2022-07-29T02:33:10,0
198.51.152.183-10.42.0.211-443-43503-6,boards.houstontexans.com/showthread.php?t=18028,no cyber attack,10.42.0.42,52881,172.217.2.168,443,2022-07-29T02:32:20,0
172.217.10.65-10.42.0.211-443-36287-6,boards.ign.com/coraline_the_game/b24400/p1,no cyber attack,10.42.0.42,51624,203.205.179.170,80,2022-07-29T02:31:25,0
10.42.0.211-64.71.142.124-57349-443-6,boards.ign.com/metallica/b8580/121235564/p1/,no cyber attack,10.42.0.211,36028,31.13.71.52,443,2022-07-29T02:26:27,0
10.42.0.211-119.146.74.34-47607-80-6,boards.ign.com/the_darkness/b8121/144653354/p1/?5,no cyber attack,183.79.248.252,443,10.42.0.151,57237,2022-07-29T02:20:22,0
172.217.3.110-10.42.0.42-443-44041-6,boards.ign.com/the_sims/b5219/180912778/p1/,no cyber attack,10.42.0.42,39558,23.206.125.17,80,2022-07-29T02:15:43,0
10.42.0.211-104.192.110.245-59862-443-6,boards.independenttraveler.com/showthread.php?775-JetsGo-one-way-flights-Cancun-to-Toronto-BEWARE,no cyber attack,10.42.0.151,48928,172.217.3.35,443,2022-07-29T02:14:44,0
10.42.0.211-77.234.42.92-39674-443-6,boards.kusports.com/showflat.php?Cat=0&Number=1572340&an=0&page=0,no cyber attack,10.42.0.151,35965,64.71.142.120,443,2022-07-29T02:13:01,0
198.11.188.78-10.42.0.211-443-33879-6,boards.kusports.com/showflat.php?Cat=0&Number=2120617&Main=2120453,no cyber attack,10.42.0.211,43426,203.205.158.60,80,2022-07-29T02:11:19,0
10.42.0.211-10.42.0.1-41355-53-17,boards.library.trutv.com/archive/index.php/t-285383.html,no cyber attack,10.42.0.151,35085,104.208.28.54,443,2022-07-29T02:08:52,0
10.42.0.151-10.42.0.1-22844-53-17,boards.msn.ancestry.com/surnames.chabot/mb.ashx?dc=50,no cyber attack,69.147.82.61,443,10.42.0.211,39960,2022-07-29T02:05:14,0
10.42.0.151-10.42.0.1-29297-53-17,boards.msn.ancestry.com/thread.aspx?mv=flat&m=1003&p=localities.northam.usa.states.louisiana.parishes.iberia,no cyber attack,10.42.0.151,51544,172.217.10.227,80,2022-07-29T02:04:40,0
172.217.7.4-10.42.0.211-443-59349-6,boards.msn.ancestry.com/thread.aspx?mv=flat&m=11&p=surnames.cadieux,no cyber attack,10.42.0.211,54127,180.149.136.194,80,2022-07-29T02:03:09,0
172.217.12.174-10.42.0.151-443-52861-6,boards.msn.ancestry.com/thread.aspx?mv=flat&m=140&p=surnames.cadieux,no cyber attack,10.42.0.42,35397,206.126.112.142,443,2022-07-29T01:50:02,0
10.42.0.211-23.203.49.224-57142-443-6,boards.msn.ancestry.com/thread.aspx?mv=flat&m=1738&p=surnames.dawson,no cyber attack,10.42.0.42,36827,182.22.24.252,443,2022-07-29T01:28:08,0
239.255.255.250-10.42.0.42-1900-50242-17,boards.msn.ancestry.com/thread.aspx?mv=flat&m=26&p=surnames.clouston,no cyber attack,10.42.0.211,53468,66.198.24.225,443,2022-07-29T01:14:22,0
10.42.0.151-10.42.0.1-2257-53-17,boards.msn.ancestry.com/thread.aspx?mv=flat&m=349&p=surnames.cyr,no cyber attack,10.42.0.211,40739,123.125.29.138,80,2022-07-29T01:09:27,0
180.163.15.184-10.42.0.211-80-58969-6,boards.msn.ancestry.com/thread.aspx?mv=flat&m=84&p=localities.northam.canada.quebec.lanaudiere.lassomption,no cyber attack,10.42.0.151,45175,172.217.6.234,443,2022-07-29T00:43:44,0
10.42.0.151-118.123.114.134-43468-80-6,boards.nbc.com/nbc/index.php?showtopic=750230,no cyber attack,10.42.0.211,38351,182.22.25.252,443,2022-07-29T00:33:57,0
172.217.12.170-10.42.0.151-443-33302-6,boards.nbc.com/nbc/index.php?showtopic=813164,no cyber attack,10.42.0.211,48879,52.84.29.134,443,2022-07-28T23:26:29,0
10.42.0.211-23.206.162.129-53685-80-6,boards.nbc.com/nbc/index.php?showtopic=823678,no cyber attack,182.254.5.234,80,10.42.0.151,34096,2022-07-28T23:23:39,0
10.42.0.151-10.42.0.1-21756-53-17,boards.nbc.com/nbc/index.php?showtopic=855101,no cyber attack,10.42.0.211,15962,10.42.0.1,53,2022-07-28T23:22:22,0
180.76.149.207-10.42.0.211-30320-51301-6,boards.radio-info.com/smf/index.php?topic=147922.0,no cyber attack,10.42.0.211,47728,216.58.217.164,443,2022-07-28T23:13:55,0
10.42.0.211-10.42.0.1-47564-53-17,boards.radio-info.com/smf/index.php?topic=171033.0,no cyber attack,10.42.0.211,36586,123.125.29.138,80,2022-07-28T23:03:33,0
10.42.0.151-10.42.0.1-52294-53-17,boards.radio-info.com/smf/index.php?topic=172738.0,no cyber attack,10.42.0.151,36128,192.229.163.180,443,2022-07-28T22:59:10,0
10.42.0.211-10.42.0.1-41897-53-17,boards.radio-info.com/smf/index.php?topic=178705.10,no cyber attack,10.42.0.151,35925,106.11.92.14,443,2022-07-28T22:49:25,0
10.42.0.211-10.42.0.1-38637-53-17,boards.radio-info.com/smf/index.php?topic=190697.10,no cyber attack,10.42.0.211,52340,66.231.239.122,80,2022-07-28T22:22:46,0
172.217.9.238-10.42.0.151-443-59340-6,boards.radio-info.com/smf/index.php?topic=192281.20,no cyber attack,10.42.0.211,48496,192.229.173.173,443,2022-07-28T22:20:04,0
10.42.0.211-118.123.114.134-37881-80-6,boards.radio-info.com/smf/index.php?topic=193748.0,no cyber attack,10.42.0.211,54145,180.149.136.194,80,2022-07-28T22:05:54,0
10.42.0.211-10.42.0.1-48885-53-17,boards.radio-info.com/smf/index.php?topic=196398.0,no cyber attack,10.42.0.211,36652,64.71.142.124,443,2022-07-28T21:38:12,0
10.42.0.42-104.192.110.245-45524-80-6,boards.radio-info.com/smf/index.php?topic=2079.0,no cyber attack,10.42.0.42,51868,172.217.10.104,443,2022-07-28T21:08:32,0
172.217.6.206-10.42.0.151-443-60070-6,boards.radio-info.com/smf/index.php?topic=57537.0;prev_next=prev,no cyber attack,10.42.0.151,54541,203.205.158.60,80,2022-07-28T20:56:09,0
151.101.1.140-10.42.0.211-443-43645-6,boards.radio-info.com/smf/index.php?topic=67521.msg481549,no cyber attack,10.42.0.211,25385,10.42.0.1,53,2022-07-28T20:31:59,0
10.42.0.151-14.17.42.57-36433-80-6,boards.rootsweb.com/localities.northam.usa.states.michigan.counties.osceola/912/mb.ashx,no cyber attack,10.42.0.151,42897,169.53.71.235,443,2022-07-28T20:30:18,0
10.42.0.151-63.250.200.101-43729-443-6,boards.rootsweb.com/localities.northam.usa.states.westvirginia.counties.pendleton/1769/mb.ashx,no cyber attack,10.42.0.151,56701,172.217.3.106,443,2022-07-28T19:06:50,0
205.185.216.42-10.42.0.151-80-57372-6,boards.rootsweb.com/surnames.phillips/4147/mb.ashx,no cyber attack,10.42.0.211,35170,174.35.73.174,80,2022-07-28T18:36:06,0
10.42.0.211-52.84.6.107-50534-443-6,boards.rootsweb.com/surnames.wege/mb.ashx,no cyber attack,172.217.12.170,443,10.42.0.151,55364,2022-07-28T18:32:31,0
10.42.0.151-10.42.0.1-9521-53-17,boards.sportslogos.net/topic/80646-montreal-impact-changing-their-logo-for-mls/,no cyber attack,10.42.0.211,50834,23.206.166.62,80,2022-07-28T17:46:02,0
10.42.0.211-104.97.95.172-39568-80-6,boards.sportslogos.net/topic/81456-nall-wilkes-barrescranton-shamrocks/,no cyber attack,172.217.10.66,443,10.42.0.211,42289,2022-07-28T16:45:54,0
10.42.0.211-10.42.0.1-40820-53-17,boards.straightdope.com/sdmb/archive/index.php/t-118589.html,no cyber attack,10.42.0.211,24836,10.42.0.1,53,2022-07-28T15:48:56,0
10.42.0.211-31.13.71.7-44537-443-6,boards.straightdope.com/sdmb/archive/index.php/t-213878.html,no cyber attack,10.42.0.211,34681,172.217.10.10,443,2022-07-28T15:30:06,0
10.42.0.151-98.139.199.204-58563-443-6,boards.straightdope.com/sdmb/archive/index.php/t-312092.html,no cyber attack,10.42.0.42,38999,171.84.4.11,80,2022-07-28T15:16:42,0
202.77.129.150-10.42.0.211-80-48402-6,boards.straightdope.com/sdmb/archive/index.php/t-326742.html,no cyber attack,10.42.0.211,59281,10.42.0.1,53,2022-07-28T15:10:35,0
10.42.0.151-10.42.0.1-13957-53-17,boards.straightdope.com/sdmb/archive/index.php/t-362373.html,no cyber attack,10.42.0.42,45812,10.42.0.1,53,2022-07-28T15:09:11,0
10.42.0.211-121.14.255.98-58514-80-6,boards.straightdope.com/sdmb/archive/index.php/t-407619.html,no cyber attack,10.42.0.42,48651,106.11.92.14,443,2022-07-28T13:13:24,0
192.229.173.173-10.42.0.211-80-44544-6,boards.straightdope.com/sdmb/archive/index.php/t-469752.html,no cyber attack,8.6.0.1,0,8.0.6.4,0,2022-07-28T04:00:23,0
10.42.0.151-10.42.0.1-8511-53-17,boards.straightdope.com/sdmb/archive/index.php/t-96347.html,no cyber attack,10.42.0.151,52285,106.39.169.66,80,2022-07-28T03:58:40,0
172.217.10.8-10.42.0.211-443-56933-6,boards.straightdope.com/sdmb/showthread.php?t=145142,no cyber attack,10.42.0.211,34690,50.18.174.184,443,2022-07-28T03:56:47,0
192.229.163.180-10.42.0.211-443-59916-6,boards.straightdope.com/sdmb/showthread.php?t=2411,no cyber attack,10.42.0.151,53065,198.105.244.11,80,2022-07-28T03:44:01,0
10.42.0.42-106.39.169.66-57125-80-6,boards.straightdope.com/sdmb/showthread.php?t=281471,no cyber attack,10.42.0.151,53530,172.217.10.42,443,2022-07-28T03:42:09,0
10.42.0.1-10.42.0.42-53-3963-17,boards.straightdope.com/sdmb/showthread.php?t=600075&goto=newpost,no cyber attack,52.179.189.71,443,10.42.0.42,47952,2022-07-28T03:40:42,0
10.42.0.211-10.42.0.1-59945-53-17,boards.straightdope.com/sdmb/showthread.php?t=74923,no cyber attack,10.42.0.151,44411,42.236.126.162,80,2022-07-28T03:40:17,0
172.217.12.206-10.42.0.211-443-41432-6,boards.theforce.net/,no cyber attack,10.42.0.151,9781,10.42.0.1,53,2022-07-28T03:39:20,0
172.217.11.2-10.42.0.211-443-56943-6,boards.trutv.com/showthread.php?13501-I-wanna-marry-chelsea-peretti,no cyber attack,10.42.0.42,31846,10.42.0.1,53,2022-07-28T03:35:42,0
10.42.0.211-23.208.218.4-57721-443-6,boardsofelectronica.blogspot.com/,no cyber attack,10.42.0.211,39236,220.181.7.190,443,2022-07-28T03:29:41,0
203.205.158.63-10.42.0.211-80-41574-6,boatrocked.blogspot.com/,no cyber attack,10.42.0.211,52921,172.217.3.106,443,2022-07-28T03:29:17,0
10.42.0.151-10.42.0.1-4458-53-17,boats.iboats.com/voyager-boats/,no cyber attack,172.217.10.3,443,10.42.0.151,37455,2022-07-28T03:27:53,0
10.42.0.151-31.13.71.1-47962-443-6,boatsupplies.com/,no cyber attack,10.42.0.42,55708,205.185.216.42,443,2022-07-28T03:25:52,0
203.205.190.40-10.42.0.42-80-52496-6,boazpublishing.tumblr.com/,no cyber attack,10.42.0.151,9041,10.42.0.1,53,2022-07-28T03:25:26,0
10.42.0.211-10.42.0.1-39144-53-17,bob-brooke.com/,no cyber attack,10.42.0.211,48182,34.227.133.130,443,2022-07-28T03:25:00,0
10.42.0.211-64.71.142.125-55865-443-6,bob-hall.com/,no cyber attack,10.42.0.211,42625,69.147.82.61,443,2022-07-28T03:22:21,0
172.217.12.174-10.42.0.151-443-43282-6,bob-haring.suite101.com/card-shop-that-became-elegant-department-store-a308880,no cyber attack,10.42.0.151,40279,172.217.9.238,443,2022-07-28T03:21:50,0
10.42.0.1-10.42.0.42-53-51784-17,bob-miller.suite101.com/classic-pro-wrestling-territories-a13900,no cyber attack,10.42.0.211,52245,157.240.2.20,443,2022-07-28T03:21:20,0
182.22.24.252-10.42.0.211-443-52475-6,bob-newhart.com/,no cyber attack,10.42.0.211,39059,103.235.46.212,443,2022-07-28T03:20:28,0
10.42.0.211-123.125.29.220-40685-80-6,bob-newhart.thelyricarchive.com/,no cyber attack,10.42.0.211,39001,172.217.12.202,443,2022-07-28T03:18:19,0
10.42.0.151-10.42.0.1-63835-53-17,bobandkarenroberts.com/,no cyber attack,10.42.0.211,33080,54.192.38.236,443,2022-07-28T03:17:31,0
203.205.191.22-10.42.0.211-80-60340-6,bobberdeals.com/,no cyber attack,10.42.0.151,33533,52.216.1.211,443,2022-07-28T03:16:38,0
171.84.4.11-10.42.0.211-80-44761-6,bobblake.wordpress.com/2011/06/23/hang-on-kewpee/,no cyber attack,10.42.0.151,31569,10.42.0.1,53,2022-07-28T03:16:16,0
10.42.0.211-10.42.0.1-60438-53-17,bobble-heads.blogspot.com/2005/05/jockey-joe-bravo-bobblehead-giveaway.html,no cyber attack,72.21.207.79,443,10.42.0.42,52379,2022-07-28T03:15:55,0
10.42.0.211-64.71.142.96-47270-443-6,bobbo.memory-of.com/FamilyTree.aspx,no cyber attack,10.42.0.211,37382,174.35.50.75,80,2022-07-28T03:15:29,0
183.79.253.228-10.42.0.42-443-58945-6,bobboyerbroker.yourkwagent.com/,no cyber attack,10.42.0.42,50415,119.146.74.34,80,2022-07-28T03:14:59,0
202.77.129.54-10.42.0.151-80-46009-6,bobbyandbeth.net/,no cyber attack,10.42.0.151,39335,172.217.6.206,443,2022-07-28T03:13:24,0
10.42.0.151-52.84.29.55-42422-443-6,bobbycyber attackon.blogspot.com/,no cyber attack,10.42.0.211,54614,219.142.78.162,80,2022-07-28T03:12:40,0
239.255.255.250-10.42.0.1-1900-49167-17,bobbybruce.blogspot.com/,no cyber attack,54.230.36.192,80,10.42.0.211,45769,2022-07-28T03:12:08,0
10.42.0.211-10.42.0.1-53031-53-17,bobbyburnscastnets.com/,no cyber attack,10.42.0.151,34267,157.240.18.10,443,2022-07-28T03:11:37,0
172.217.10.238-10.42.0.211-443-34962-6,bobbyburnsghettoblaster.info/,no cyber attack,10.42.0.42,48199,91.190.218.62,12350,2022-07-28T03:11:15,0
10.42.0.211-10.42.0.1-27916-53-17,bobbyhawthorne.blogspot.com/,no cyber attack,10.42.0.151,60363,172.217.10.238,443,2022-07-28T03:09:17,0
10.42.0.151-23.208.31.187-37909-80-6,bobbyjarzombek.com/,no cyber attack,10.42.0.151,53347,172.217.10.227,443,2022-07-28T03:08:10,0
10.42.0.151-10.42.0.1-7508-53-17,bobbyscollectibles.com/ind.html,no cyber attack,104.196.121.139,443,10.42.0.211,44936,2022-07-28T03:06:25,0
10.42.0.211-10.42.0.1-22671-53-17,bobcathoops.topcities.com/historyj.html,no cyber attack,10.42.0.211,34920,47.93.76.169,443,2022-07-28T03:05:24,0
10.42.0.211-10.42.0.1-29366-53-17,bobchapman.blogspot.com/2010/04/bob-chapman-on-andrew-mcguire.html,no cyber attack,10.42.0.211,36846,173.194.205.138,443,2022-07-28T03:04:47,0
10.42.0.211-66.198.178.50-54363-443-6,bobcolman.blogspot.com/,no cyber attack,10.42.0.211,59739,172.217.11.42,443,2022-07-28T03:04:23,0
10.42.0.151-31.13.80.52-52890-443-6,bobcolman.blogspot.com/2008/03/mike-taglich-house-on-sunny-day_30.html,no cyber attack,10.42.0.151,40820,10.42.0.1,53,2022-07-28T03:03:33,0
10.42.0.42-103.235.46.211-32953-443-6,bobcongdon.net/blog/2005/11/howard-dullys-journey/,no cyber attack,10.42.0.151,44102,23.194.108.134,443,2022-07-28T03:02:55,0
180.149.136.194-10.42.0.211-443-59144-6,bobcuriano.com/,no cyber attack,10.42.0.151,54925,52.84.134.181,443,2022-07-28T03:02:09,0
